aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
-0.8528071139238684,1,0.0343649800224133,0.8131487889273357,5.41379184175226e-05,1.0,2019-09-24,Karachi,23.262908006449305
-1.0391271504942878,1,0.0311080033856508,1.0,3.4190378598380005e-05,1.0,2019-10-01,Karachi,11.598487742018666
-1.1568004973025658,1,0.0330090677138616,0.8858131487889274,5.174507862456925e-05,1.0,2019-10-08,Karachi,0.011154375063113942
-0.8282522365445542,1,0.0329366470874306,0.6920415224913494,5.177750125863628e-05,1.0,2019-10-15,Karachi,0.006302975544616882
-0.8851316008388312,1,0.0364613989438749,0.754325259515571,7.33470378558854e-05,1.0,2019-10-22,Karachi,0.05792275634000516
-1.437394399416014,1,0.0344884872495373,0.8200692041522492,5.3967934436345847e-05,1.0,2019-10-29,Karachi,1.7121133548547216
-0.903423116121466,1,0.0317065448113905,0.916955017301038,6.21622834006407e-05,1.0,2019-11-05,Karachi,0.0843398091563605
-0.9025588513980884,1,0.0369888790828065,0.986159169550173,4.6829992270204034e-05,1.0,2019-11-12,Karachi,2.7661125966374955
-1.050241415291788,1,0.0354410010284657,0.7820069204152249,5.5144833265916186e-05,1.0,2019-11-19,Karachi,0.0061541695168475
-1.112096996659956,1,0.0348254756567495,0.7716262975778547,4.9864839341578895e-05,1.0,2019-11-26,Karachi,0.008985221256807563
-1.1453237466688142,1,0.0375485233216608,0.9584775086505192,4.242575777600731e-05,1.0,2019-12-03,Karachi,0.15504160717382898
-1.3316605936435375,1,0.0367116896566275,0.9930795847750864,5.534110664224166e-05,1.0,2019-12-10,Karachi,0.45663648944301727
-1.268647714317203,1,0.0360946544363125,0.7439446366782007,5.9953300071746144e-05,1.0,2019-12-17,Karachi,0.014278741818727073
-1.1681050015065684,1,0.035783543361661,0.8131487889273357,6.915059699756876e-05,1.0,2019-12-24,Karachi,0.005592100960086743
-1.322336616654101,1,0.0402653244356385,0.9307958477508652,4.8475378036312506e-05,1.0,2019-12-31,Karachi,0.06361715233148645
