aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
-0.5256325184376048,1,0.0300775179190132,1.0,0.0005818865189812,0.9965397923875432,2022-01-04,Tehran,2.3261839119042165
-0.3964130954350905,1,0.0264587490734156,1.0,0.0003804616027497,0.8477508650519031,2022-01-11,Tehran,29.733762028665616
-0.1710641000257888,1,0.0301990674453193,1.0,0.0005453997338975,0.916955017301038,2022-01-18,Tehran,4.707891458458504
-0.2471979544503692,1,0.0300788201460763,1.0,0.00047334365122,0.9134948096885812,2022-01-25,Tehran,6.737723711454378
-0.2869737984215812,1,0.0286188272811342,1.0,0.0004087309779367,0.9550173010380624,2022-02-01,Tehran,9.802318615119386
-0.2582403246756308,1,0.0284891837220681,1.0,0.0003465235830621,0.9826989619377162,2022-02-08,Tehran,4.0965943448611775
-0.5567073058930494,1,0.0277409818133041,1.0,0.0003097689828562,0.9792387543252596,2022-02-15,Tehran,18.752047079903033
-0.0771466213272071,1,0.028213817338339,1.0,0.0003022221959348,0.986159169550173,2022-02-22,Tehran,2.3961226093555323
-0.1143363429532691,1,0.0270557948623773,1.0,0.0002235904020462,0.9204152249134948,2022-03-01,Tehran,18.917300331691273
-0.2383733913833029,1,0.0266446777272731,1.0,0.0001937988182242,0.9930795847750864,2022-03-08,Tehran,21.883030364106904
0.3868494337109052,1,0.0278403129683362,1.0,0.0001550820283479,0.9965397923875432,2022-03-15,Tehran,6.863104960783706
0.41622415440993,1,0.0267229171016872,1.0,0.0001209278789779,1.0,2022-03-22,Tehran,11.028378969484113
0.5270893454813589,1,0.029024555527503,1.0,0.000201954068401,1.0,2022-03-29,Tehran,0.6088922266374874
0.4538782868347815,1,0.0280754926198955,1.0,0.0001685775831866,0.9826989619377162,2022-04-05,Tehran,4.558532586145536
0.388150385090858,1,0.0271315486054956,1.0,0.0001845681999564,0.9377162629757786,2022-04-12,Tehran,11.579166372396008
0.5019591752014706,1,0.0285123752833375,1.0,0.0001895634965388,1.0,2022-04-19,Tehran,3.567000509586836
-0.2692449709391369,1,0.0262740987388742,1.0,0.0001723505284422,0.7301038062283737,2022-04-26,Tehran,16.759867632369875
0.3433128971812885,1,0.0263764071740069,1.0,9.569131991681568e-05,1.0,2022-05-03,Tehran,9.045272358365313
0.5155143868627274,1,0.0283757025898045,1.0,0.0001957170520751,1.0,2022-05-10,Tehran,5.26621053649844
1.0511423348886084,1,0.0276666138213239,1.0,0.0001705737526479,1.0,2022-05-17,Tehran,2.112464750131819
0.8598135501597611,1,0.0280198445079937,1.0,0.0001524534368473,1.0,2022-05-24,Tehran,4.798580394892891
