aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,precip_mm,city
-0.4330923642105907,1,0.044097798437704915,1.0,0.00011113609034558545,1.0,2019-01-01,5.223825219971355,Delhi
-0.6104699908046762,1,0.040740883600582416,1.0,0.0001279392987825366,1.0,2019-01-08,0.0,Delhi
-0.5989229486664988,1,0.043555625175243695,1.0,0.00015885941262297931,1.0,2019-01-15,27.906265144125673,Delhi
-0.8727217473283455,1,0.03818893377127274,1.0,9.36750309573681e-05,1.0,2019-01-22,1.9388594530494427,Delhi
-0.6734133258893972,1,0.041405094028481526,1.0,0.00012111595111914196,1.0,2019-01-29,0.5446150252201524,Delhi
-0.7641340400830884,1,0.04176890826971014,1.0,0.00010168777991205954,1.0,2019-02-05,4.998041580243007,Delhi
-1.086798475715877,1,0.03917447331929721,1.0,0.00011003579142919399,1.0,2019-02-12,12.55170681770984,Delhi
-0.9184608009727321,1,0.034814664832824124,1.0,7.386550684328103e-05,1.0,2019-02-19,19.428839304699885,Delhi
-0.9644151612412387,1,0.0371008393986483,1.0,7.35135395982098e-05,1.0,2019-02-26,10.865580183572334,Delhi
-1.1501627579896243,1,0.038908807843125656,1.0,6.601144455808907e-05,1.0,2019-03-05,0.0,Delhi
-0.9874410267529646,1,0.03692341800587893,1.0,6.767378801879013e-05,1.0,2019-03-12,3.9004133804927457,Delhi
-0.4058720729494705,1,0.03829241592341697,1.0,4.740201976586344e-05,1.0,2019-03-19,0.01677529985082842,Delhi
-0.5549985825494729,1,0.0383525315657876,1.0,6.55568330540301e-05,1.0,2019-03-26,4.402750892162778,Delhi
-0.45659767412329616,1,0.044188983007005564,1.0,8.10035001534117e-05,1.0,2019-04-02,3.985310867773121,Delhi
0.08498275880322505,1,0.03977259950932691,1.0,6.432291617418953e-05,1.0,2019-04-09,0.12818988450958754,Delhi
-1.0027024166321938,1,0.04093870565491622,1.0,6.729597847820975e-05,1.0,2019-04-16,4.8043640245575725,Delhi
0.39654664197270995,1,0.041446801979834295,1.0,6.843033280688044e-05,1.0,2019-04-23,0.019923767431559103,Delhi
0.5180823382780939,1,0.04491310076680754,1.0,8.046807026623687e-05,1.0,2019-04-30,0.021477099085238427,Delhi
0.6372334972291316,1,0.044946885993040406,1.0,7.249626940366107e-05,1.0,2019-05-07,4.698744924273678,Delhi
-0.4236305628336317,1,0.03982967794729978,1.0,7.340148774950925e-05,1.0,2019-05-14,5.496904687048956,Delhi
-0.2485853698526305,1,0.039774332740212186,1.0,6.561551996617758e-05,1.0,2019-05-21,5.5873283401830145,Delhi
0.4160907595567605,1,0.041595745408708175,1.0,7.637008922092819e-05,1.0,2019-05-28,0.38247582360215887,Delhi
0.09019546989441925,1,0.04209212277171407,1.0,7.89543664485654e-05,1.0,2019-06-04,1.7082215067954698,Delhi
-0.004014134147081716,1,0.037864423757576725,1.0,7.004993698764331e-05,1.0,2019-06-11,15.527218148232684,Delhi
-0.6829829243836841,1,0.03971325710767083,1.0,8.201107456390351e-05,1.0,2019-06-18,15.606777432815843,Delhi
-0.32116481767304195,1,0.03887891141518202,1.0,7.056267831938483e-05,1.0,2019-06-25,3.908142310468944,Delhi
-0.8694209863360386,1,0.04118032964425575,1.0,7.036461197819085e-05,1.0,2019-07-02,45.107061194029114,Delhi
1.113223008079392,1,0.03364222726845128,1.0,3.880702460277045e-05,1.0,2019-07-09,24.5627124175517,Delhi
